img_paths,id,label,cell_type,patient,height,width,mean_brightness
../../data/PBC_dataset_APL_AML/Patient_77/Signed slides/Band neutrophils/BNE_27738492.jpg,27738492,IG,Band neutrophils,PBC_dataset_APL_AML,363,360,177.9060963167024
../../data/PBC_dataset_APL_AML/Patient_00/Signed slides/Erythroblast/ERB_15336346.jpg,15336346,ERB,Erythroblast,PBC_dataset_APL_AML,363,360,198.0498724619937
../../data/PBC_dataset_APL_AML/Patient_00/Signed slides/Erythroblast/ERB_15336365.jpg,15336365,ERB,Erythroblast,PBC_dataset_APL_AML,363,360,203.5090143862871
../../data/PBC_dataset_APL_AML/Patient_00/Signed slides/Erythroblast/ERB_15336367.jpg,15336367,ERB,Erythroblast,PBC_dataset_APL_AML,363,360,196.8246939087848
"../../data/PBC_dataset_APL_AML/Patient_00/Signed slides/Lymphocyte, variant/VLY_15336374.jpg",15336374,LY,"Lymphocyte, variant",PBC_dataset_APL_AML,363,360,192.85851953882258
"../../data/PBC_dataset_APL_AML/Patient_00/Signed slides/Lymphocyte, variant/VLY_15336334.jpg",15336334,LY,"Lymphocyte, variant",PBC_dataset_APL_AML,363,360,181.33187429854095
"../../data/PBC_dataset_APL_AML/Patient_00/Signed slides/Lymphocyte, variant/VLY_15336338.jpg",15336338,LY,"Lymphocyte, variant",PBC_dataset_APL_AML,363,360,191.8620701969187
../../data/PBC_dataset_APL_AML/Patient_00/Signed slides/Segmented neutrophils/SNE_15336357.jpg,15336357,SNE,Segmented neutrophils,PBC_dataset_APL_AML,363,360,200.12002346699316
../../data/PBC_dataset_APL_AML/Patient_00/Signed slides/Segmented neutrophils/SNE_15336326.jpg,15336326,SNE,Segmented neutrophils,PBC_dataset_APL_AML,363,360,191.4470003060912
../../data/PBC_dataset_APL_AML/Patient_00/Signed slides/Segmented neutrophils/SNE_15336386.jpg,15336386,SNE,Segmented neutrophils,PBC_dataset_APL_AML,363,360,193.5210769309254
../../data/PBC_dataset_APL_AML/Patient_00/Signed slides/Segmented neutrophils/SNE_15336341.jpg,15336341,SNE,Segmented neutrophils,PBC_dataset_APL_AML,363,360,197.45069635751454
../../data/PBC_dataset_APL_AML/Patient_00/Signed slides/Segmented neutrophils/SNE_15336353.jpg,15336353,SNE,Segmented neutrophils,PBC_dataset_APL_AML,363,360,195.68015253545556
../../data/PBC_dataset_APL_AML/Patient_00/Signed slides/Segmented neutrophils/SNE_15336362.jpg,15336362,SNE,Segmented neutrophils,PBC_dataset_APL_AML,363,360,189.58339200081625
../../data/PBC_dataset_APL_AML/Patient_00/Signed slides/Segmented neutrophils/SNE_15336382.jpg,15336382,SNE,Segmented neutrophils,PBC_dataset_APL_AML,363,360,191.42634169982654
../../data/PBC_dataset_APL_AML/Patient_00/Signed slides/Segmented neutrophils/SNE_15336366.jpg,15336366,SNE,Segmented neutrophils,PBC_dataset_APL_AML,363,360,194.24945413733292
../../data/PBC_dataset_APL_AML/Patient_00/Signed slides/Segmented neutrophils/SNE_15336347.jpg,15336347,SNE,Segmented neutrophils,PBC_dataset_APL_AML,363,360,191.76628915416794
../../data/PBC_dataset_APL_AML/Patient_00/Signed slides/Segmented neutrophils/SNE_15336387.jpg,15336387,SNE,Segmented neutrophils,PBC_dataset_APL_AML,363,360,198.757318130803
../../data/PBC_dataset_APL_AML/Patient_00/Signed slides/Segmented neutrophils/SNE_15336332.jpg,15336332,SNE,Segmented neutrophils,PBC_dataset_APL_AML,363,360,190.39499285787164
../../data/PBC_dataset_APL_AML/Patient_00/Signed slides/Segmented neutrophils/SNE_15336352.jpg,15336352,SNE,Segmented neutrophils,PBC_dataset_APL_AML,363,360,188.47932353841443
"../../data/PBC_dataset_APL_AML/Patient_00/Signed slides/Blast, no lineage spec/BL_15336369.jpg",15336369,BL,"Blast, no lineage spec",PBC_dataset_APL_AML,363,360,190.60791245791245
"../../data/PBC_dataset_APL_AML/Patient_00/Signed slides/Blast, no lineage spec/BL_15336361.jpg",15336361,BL,"Blast, no lineage spec",PBC_dataset_APL_AML,363,360,189.20380318334864
"../../data/PBC_dataset_APL_AML/Patient_00/Signed slides/Blast, no lineage spec/BL_15336349.jpg",15336349,BL,"Blast, no lineage spec",PBC_dataset_APL_AML,363,360,191.015786654423
"../../data/PBC_dataset_APL_AML/Patient_00/Signed slides/Blast, no lineage spec/BL_15336377.jpg",15336377,BL,"Blast, no lineage spec",PBC_dataset_APL_AML,363,360,194.19534996428936
"../../data/PBC_dataset_APL_AML/Patient_00/Signed slides/Blast, no lineage spec/BL_15336376.jpg",15336376,BL,"Blast, no lineage spec",PBC_dataset_APL_AML,363,360,198.54556932966022
"../../data/PBC_dataset_APL_AML/Patient_00/Signed slides/Blast, no lineage spec/BL_15336348.jpg",15336348,BL,"Blast, no lineage spec",PBC_dataset_APL_AML,363,360,195.05243087440059
../../data/PBC_dataset_APL_AML/Patient_00/Signed slides/Promyelocyte/PMY_15336339.jpg,15336339,IG,Promyelocyte,PBC_dataset_APL_AML,363,360,182.5006938067544
../../data/PBC_dataset_APL_AML/Patient_00/Signed slides/Promyelocyte/PMY_15336335.jpg,15336335,IG,Promyelocyte,PBC_dataset_APL_AML,363,360,179.37542087542087
../../data/PBC_dataset_APL_AML/Patient_00/Signed slides/Giant thrombocyte/GT_15336368.jpg,15336368,GT,Giant thrombocyte,PBC_dataset_APL_AML,363,360,207.5762600755025
../../data/PBC_dataset_APL_AML/Patient_00/Signed slides/Smudge cells/SMU_15336364.jpg,15336364,SMU,Smudge cells,PBC_dataset_APL_AML,363,360,196.98953168044076
../../data/PBC_dataset_APL_AML/Patient_00/Signed slides/Smudge cells/SMU_15336363.jpg,15336363,SMU,Smudge cells,PBC_dataset_APL_AML,363,360,196.76921232527292
../../data/PBC_dataset_APL_AML/Patient_00/Signed slides/Smudge cells/SMU_15336372.jpg,15336372,SMU,Smudge cells,PBC_dataset_APL_AML,363,360,199.84096520763188
../../data/PBC_dataset_APL_AML/Patient_00/Signed slides/Smudge cells/SMU_15336337.jpg,15336337,SMU,Smudge cells,PBC_dataset_APL_AML,363,360,199.1518467503316
../../data/PBC_dataset_APL_AML/Patient_00/Signed slides/Smudge cells/SMU_15336384.jpg,15336384,SMU,Smudge cells,PBC_dataset_APL_AML,363,360,194.29925772880318
../../data/PBC_dataset_APL_AML/Patient_00/Signed slides/Lymphocyte/LY_15336399.jpg,15336399,LY,Lymphocyte,PBC_dataset_APL_AML,363,360,200.52367615549434
../../data/PBC_dataset_APL_AML/Patient_00/Signed slides/Lymphocyte/LY_15336389.jpg,15336389,LY,Lymphocyte,PBC_dataset_APL_AML,363,360,200.3495383124171
../../data/PBC_dataset_APL_AML/Patient_00/Signed slides/Lymphocyte/LY_15336356.jpg,15336356,LY,Lymphocyte,PBC_dataset_APL_AML,363,360,196.80592796653403
../../data/PBC_dataset_APL_AML/Patient_00/Signed slides/Lymphocyte/LY_15336395.jpg,15336395,LY,Lymphocyte,PBC_dataset_APL_AML,363,360,203.75382358942966
../../data/PBC_dataset_APL_AML/Patient_00/Signed slides/Lymphocyte/LY_15336378.jpg,15336378,LY,Lymphocyte,PBC_dataset_APL_AML,363,360,201.37339047036016
../../data/PBC_dataset_APL_AML/Patient_00/Signed slides/Lymphocyte/LY_15336388.jpg,15336388,LY,Lymphocyte,PBC_dataset_APL_AML,363,360,198.1161412100806
../../data/PBC_dataset_APL_AML/Patient_00/Signed slides/Lymphocyte/LY_15336342.jpg,15336342,LY,Lymphocyte,PBC_dataset_APL_AML,363,360,203.08085399449035
../../data/PBC_dataset_APL_AML/Patient_00/Signed slides/Lymphocyte/LY_15336397.jpg,15336397,LY,Lymphocyte,PBC_dataset_APL_AML,363,360,208.51757728803184
../../data/PBC_dataset_APL_AML/Patient_00/Signed slides/Lymphocyte/LY_15336375.jpg,15336375,LY,Lymphocyte,PBC_dataset_APL_AML,363,360,195.77219671462095
../../data/PBC_dataset_APL_AML/Patient_00/Signed slides/Lymphocyte/LY_15336350.jpg,15336350,LY,Lymphocyte,PBC_dataset_APL_AML,363,360,199.1377359453117
../../data/PBC_dataset_APL_AML/Patient_00/Signed slides/Lymphocyte/LY_15336392.jpg,15336392,LY,Lymphocyte,PBC_dataset_APL_AML,363,360,198.0996148352209
../../data/PBC_dataset_APL_AML/Patient_00/Signed slides/Lymphocyte/LY_15336354.jpg,15336354,LY,Lymphocyte,PBC_dataset_APL_AML,363,360,198.30114784205693
../../data/PBC_dataset_APL_AML/Patient_00/Signed slides/Lymphocyte/LY_15336325.jpg,15336325,LY,Lymphocyte,PBC_dataset_APL_AML,363,360,194.81734771962044
../../data/PBC_dataset_APL_AML/Patient_00/Signed slides/Lymphocyte/LY_15336379.jpg,15336379,LY,Lymphocyte,PBC_dataset_APL_AML,363,360,198.409011835527
../../data/PBC_dataset_APL_AML/Patient_00/Signed slides/Lymphocyte/LY_15336380.jpg,15336380,LY,Lymphocyte,PBC_dataset_APL_AML,363,360,200.76548311396797
../../data/PBC_dataset_APL_AML/Patient_00/Signed slides/Lymphocyte/LY_15336351.jpg,15336351,LY,Lymphocyte,PBC_dataset_APL_AML,363,360,195.45615498418528
../../data/PBC_dataset_APL_AML/Patient_00/Signed slides/Lymphocyte/LY_15336355.jpg,15336355,LY,Lymphocyte,PBC_dataset_APL_AML,363,360,194.62489796959494
../../data/PBC_dataset_APL_AML/Patient_00/Signed slides/Lymphocyte/LY_15336360.jpg,15336360,LY,Lymphocyte,PBC_dataset_APL_AML,363,360,205.35421130496889
../../data/PBC_dataset_APL_AML/Patient_00/Signed slides/Lymphocyte/LY_15336336.jpg,15336336,LY,Lymphocyte,PBC_dataset_APL_AML,363,360,193.33794510764207
../../data/PBC_dataset_APL_AML/Patient_00/Signed slides/Lymphocyte/LY_15336343.jpg,15336343,LY,Lymphocyte,PBC_dataset_APL_AML,363,360,198.474576573819
../../data/PBC_dataset_APL_AML/Patient_00/Signed slides/Lymphocyte/LY_15336381.jpg,15336381,LY,Lymphocyte,PBC_dataset_APL_AML,363,360,194.92557392102847
../../data/PBC_dataset_APL_AML/Patient_00/Signed slides/Lymphocyte/LY_15336385.jpg,15336385,LY,Lymphocyte,PBC_dataset_APL_AML,363,360,206.14872717069687
../../data/PBC_dataset_APL_AML/Patient_00/Signed slides/Lymphocyte/LY_15336398.jpg,15336398,LY,Lymphocyte,PBC_dataset_APL_AML,363,360,202.59393684317928
../../data/PBC_dataset_APL_AML/Patient_00/Signed slides/Lymphocyte/LY_15336359.jpg,15336359,LY,Lymphocyte,PBC_dataset_APL_AML,363,360,196.04498520559127
../../data/PBC_dataset_APL_AML/Patient_00/Signed slides/Lymphocyte/LY_15336358.jpg,15336358,LY,Lymphocyte,PBC_dataset_APL_AML,363,360,197.12745638200184
../../data/PBC_dataset_APL_AML/Patient_00/Signed slides/Lymphocyte/LY_15336340.jpg,15336340,LY,Lymphocyte,PBC_dataset_APL_AML,363,360,203.82707121722274
../../data/PBC_dataset_APL_AML/Patient_00/Signed slides/Eosinophils/EO_15336344.jpg,15336344,EO,Eosinophils,PBC_dataset_APL_AML,363,360,198.87429343944495
../../data/PBC_dataset_APL_AML/Patient_00/Signed slides/Eosinophils/EO_15336371.jpg,15336371,EO,Eosinophils,PBC_dataset_APL_AML,363,360,200.7887077849199
../../data/PBC_dataset_APL_AML/Patient_05/Signed slides/Erythroblast/ERB_9357456.jpg,9357456,ERB,Erythroblast,PBC_dataset_APL_AML,363,360,191.38270584634222
../../data/PBC_dataset_APL_AML/Patient_05/Signed slides/Erythroblast/ERB_9357517.jpg,9357517,ERB,Erythroblast,PBC_dataset_APL_AML,363,360,197.1425543311907
../../data/PBC_dataset_APL_AML/Patient_05/Signed slides/Erythroblast/ERB_9357435.jpg,9357435,ERB,Erythroblast,PBC_dataset_APL_AML,363,360,190.7729491888583
../../data/PBC_dataset_APL_AML/Patient_05/Signed slides/Erythroblast/ERB_9357428.jpg,9357428,ERB,Erythroblast,PBC_dataset_APL_AML,363,360,202.34697734925007
../../data/PBC_dataset_APL_AML/Patient_05/Signed slides/Erythroblast/ERB_9357413.jpg,9357413,ERB,Erythroblast,PBC_dataset_APL_AML,363,360,197.62111519232732
../../data/PBC_dataset_APL_AML/Patient_05/Signed slides/Erythroblast/ERB_9357478.jpg,9357478,ERB,Erythroblast,PBC_dataset_APL_AML,363,360,186.77963728191
../../data/PBC_dataset_APL_AML/Patient_05/Signed slides/Erythroblast/ERB_9357396.jpg,9357396,ERB,Erythroblast,PBC_dataset_APL_AML,363,360,197.09280175492296
../../data/PBC_dataset_APL_AML/Patient_05/Signed slides/Erythroblast/ERB_9357381.jpg,9357381,ERB,Erythroblast,PBC_dataset_APL_AML,363,360,194.54653606774818
../../data/PBC_dataset_APL_AML/Patient_05/Signed slides/Erythroblast/ERB_9357436.jpg,9357436,ERB,Erythroblast,PBC_dataset_APL_AML,363,360,200.77344403632281
../../data/PBC_dataset_APL_AML/Patient_05/Signed slides/Erythroblast/ERB_9357467.jpg,9357467,ERB,Erythroblast,PBC_dataset_APL_AML,363,360,194.79755127027855
../../data/PBC_dataset_APL_AML/Patient_05/Signed slides/Erythroblast/ERB_9357386.jpg,9357386,ERB,Erythroblast,PBC_dataset_APL_AML,363,360,202.63298898071625
../../data/PBC_dataset_APL_AML/Patient_05/Signed slides/Erythroblast/ERB_9357461.jpg,9357461,ERB,Erythroblast,PBC_dataset_APL_AML,363,360,190.47909397000305
../../data/PBC_dataset_APL_AML/Patient_05/Signed slides/Erythroblast/ERB_9357483.jpg,9357483,ERB,Erythroblast,PBC_dataset_APL_AML,363,360,191.25270125497397
../../data/PBC_dataset_APL_AML/Patient_05/Signed slides/Erythroblast/ERB_9357362.jpg,9357362,ERB,Erythroblast,PBC_dataset_APL_AML,363,360,199.11607999183758
../../data/PBC_dataset_APL_AML/Patient_05/Signed slides/Erythroblast/ERB_9357404.jpg,9357404,ERB,Erythroblast,PBC_dataset_APL_AML,363,360,194.07417865523925
../../data/PBC_dataset_APL_AML/Patient_05/Signed slides/Erythroblast/ERB_9357406.jpg,9357406,ERB,Erythroblast,PBC_dataset_APL_AML,363,360,200.71839608203246
../../data/PBC_dataset_APL_AML/Patient_05/Signed slides/Erythroblast/ERB_9357469.jpg,9357469,ERB,Erythroblast,PBC_dataset_APL_AML,363,360,191.63943985307623
../../data/PBC_dataset_APL_AML/Patient_05/Signed slides/Erythroblast/ERB_9357510.jpg,9357510,ERB,Erythroblast,PBC_dataset_APL_AML,363,360,188.7380726456484
../../data/PBC_dataset_APL_AML/Patient_05/Signed slides/Erythroblast/ERB_9357401.jpg,9357401,ERB,Erythroblast,PBC_dataset_APL_AML,363,360,189.09133761861034
../../data/PBC_dataset_APL_AML/Patient_05/Signed slides/Erythroblast/ERB_9357459.jpg,9357459,ERB,Erythroblast,PBC_dataset_APL_AML,363,360,199.6837822671156
../../data/PBC_dataset_APL_AML/Patient_05/Signed slides/Erythroblast/ERB_9357367.jpg,9357367,ERB,Erythroblast,PBC_dataset_APL_AML,363,360,195.4162279359249
../../data/PBC_dataset_APL_AML/Patient_05/Signed slides/Erythroblast/ERB_9357493.jpg,9357493,ERB,Erythroblast,PBC_dataset_APL_AML,363,360,181.97105397408427
../../data/PBC_dataset_APL_AML/Patient_05/Signed slides/Erythroblast/ERB_9357403.jpg,9357403,ERB,Erythroblast,PBC_dataset_APL_AML,363,360,195.76593714927048
../../data/PBC_dataset_APL_AML/Patient_05/Signed slides/Erythroblast/ERB_9357519.jpg,9357519,ERB,Erythroblast,PBC_dataset_APL_AML,363,360,199.55275482093663
../../data/PBC_dataset_APL_AML/Patient_05/Signed slides/Erythroblast/ERB_9357498.jpg,9357498,ERB,Erythroblast,PBC_dataset_APL_AML,363,360,205.61542189572492
../../data/PBC_dataset_APL_AML/Patient_05/Signed slides/Erythroblast/ERB_9357366.jpg,9357366,ERB,Erythroblast,PBC_dataset_APL_AML,363,360,195.15259412304866
../../data/PBC_dataset_APL_AML/Patient_05/Signed slides/Erythroblast/ERB_9357503.jpg,9357503,ERB,Erythroblast,PBC_dataset_APL_AML,363,360,196.24160034690337
../../data/PBC_dataset_APL_AML/Patient_05/Signed slides/Erythroblast/ERB_9357364.jpg,9357364,ERB,Erythroblast,PBC_dataset_APL_AML,363,360,202.67453576165698
../../data/PBC_dataset_APL_AML/Patient_05/Signed slides/Erythroblast/ERB_9357395.jpg,9357395,ERB,Erythroblast,PBC_dataset_APL_AML,363,360,198.15431333537393
../../data/PBC_dataset_APL_AML/Patient_05/Signed slides/Erythroblast/ERB_9357499.jpg,9357499,ERB,Erythroblast,PBC_dataset_APL_AML,363,360,187.59821956943168
../../data/PBC_dataset_APL_AML/Patient_05/Signed slides/Erythroblast/ERB_9357374.jpg,9357374,ERB,Erythroblast,PBC_dataset_APL_AML,363,360,191.73127742067135
../../data/PBC_dataset_APL_AML/Patient_05/Signed slides/Erythroblast/ERB_9357422.jpg,9357422,ERB,Erythroblast,PBC_dataset_APL_AML,363,360,199.90133404754616
../../data/PBC_dataset_APL_AML/Patient_05/Signed slides/Erythroblast/ERB_9357431.jpg,9357431,ERB,Erythroblast,PBC_dataset_APL_AML,363,360,194.53641975308642
../../data/PBC_dataset_APL_AML/Patient_05/Signed slides/Erythroblast/ERB_9357488.jpg,9357488,ERB,Erythroblast,PBC_dataset_APL_AML,363,360,195.37555606570757
../../data/PBC_dataset_APL_AML/Patient_05/Signed slides/Erythroblast/ERB_9357476.jpg,9357476,ERB,Erythroblast,PBC_dataset_APL_AML,363,360,194.9772319151107
../../data/PBC_dataset_APL_AML/Patient_05/Signed slides/Erythroblast/ERB_9357363.jpg,9357363,ERB,Erythroblast,PBC_dataset_APL_AML,363,360,198.44793388429753
"../../data/PBC_dataset_APL_AML/Patient_05/Signed slides/Lymphocyte, variant/VLY_9357448.jpg",9357448,LY,"Lymphocyte, variant",PBC_dataset_APL_AML,363,360,188.98930466278952
"../../data/PBC_dataset_APL_AML/Patient_05/Signed slides/Lymphocyte, variant/VLY_9357527.jpg",9357527,LY,"Lymphocyte, variant",PBC_dataset_APL_AML,363,360,182.21961534537292
"../../data/PBC_dataset_APL_AML/Patient_05/Signed slides/Lymphocyte, variant/VLY_9357421.jpg",9357421,LY,"Lymphocyte, variant",PBC_dataset_APL_AML,363,360,184.50058922558924
"../../data/PBC_dataset_APL_AML/Patient_05/Signed slides/Lymphocyte, variant/VLY_9357397.jpg",9357397,LY,"Lymphocyte, variant",PBC_dataset_APL_AML,363,360,180.92464799510253
"../../data/PBC_dataset_APL_AML/Patient_05/Signed slides/Lymphocyte, variant/VLY_9357526.jpg",9357526,LY,"Lymphocyte, variant",PBC_dataset_APL_AML,363,360,188.81304968880727
"../../data/PBC_dataset_APL_AML/Patient_05/Signed slides/Lymphocyte, variant/VLY_9357408.jpg",9357408,LY,"Lymphocyte, variant",PBC_dataset_APL_AML,363,360,191.2173630241812
"../../data/PBC_dataset_APL_AML/Patient_05/Signed slides/Lymphocyte, variant/VLY_9357407.jpg",9357407,LY,"Lymphocyte, variant",PBC_dataset_APL_AML,363,360,194.04820936639118
../../data/PBC_dataset_APL_AML/Patient_05/Signed slides/Segmented neutrophils/SNE_9357388.jpg,9357388,SNE,Segmented neutrophils,PBC_dataset_APL_AML,363,360,186.2487960412203
../../data/PBC_dataset_APL_AML/Patient_05/Signed slides/Segmented neutrophils/SNE_9357425.jpg,9357425,SNE,Segmented neutrophils,PBC_dataset_APL_AML,363,360,185.86569737781858
../../data/PBC_dataset_APL_AML/Patient_05/Signed slides/Segmented neutrophils/SNE_9357416.jpg,9357416,SNE,Segmented neutrophils,PBC_dataset_APL_AML,363,360,194.44699010305072
../../data/PBC_dataset_APL_AML/Patient_05/Signed slides/Segmented neutrophils/SNE_9357405.jpg,9357405,SNE,Segmented neutrophils,PBC_dataset_APL_AML,363,360,177.4863202734415
../../data/PBC_dataset_APL_AML/Patient_05/Signed slides/Segmented neutrophils/SNE_9357445.jpg,9357445,SNE,Segmented neutrophils,PBC_dataset_APL_AML,363,360,181.64057749209263
../../data/PBC_dataset_APL_AML/Patient_05/Signed slides/Segmented neutrophils/SNE_9357460.jpg,9357460,SNE,Segmented neutrophils,PBC_dataset_APL_AML,363,360,184.35996071829405
../../data/PBC_dataset_APL_AML/Patient_05/Signed slides/Segmented neutrophils/SNE_9357458.jpg,9357458,SNE,Segmented neutrophils,PBC_dataset_APL_AML,363,360,179.9992500765228
../../data/PBC_dataset_APL_AML/Patient_05/Signed slides/Segmented neutrophils/SNE_9357368.jpg,9357368,SNE,Segmented neutrophils,PBC_dataset_APL_AML,363,360,188.35566778900113
../../data/PBC_dataset_APL_AML/Patient_05/Signed slides/Segmented neutrophils/SNE_9357446.jpg,9357446,SNE,Segmented neutrophils,PBC_dataset_APL_AML,363,360,179.66680185695338
../../data/PBC_dataset_APL_AML/Patient_05/Signed slides/Segmented neutrophils/SNE_9357472.jpg,9357472,SNE,Segmented neutrophils,PBC_dataset_APL_AML,363,360,166.99480920314252
../../data/PBC_dataset_APL_AML/Patient_05/Signed slides/Segmented neutrophils/SNE_9357394.jpg,9357394,SNE,Segmented neutrophils,PBC_dataset_APL_AML,363,360,189.99336037139068
../../data/PBC_dataset_APL_AML/Patient_05/Signed slides/Segmented neutrophils/SNE_9357454.jpg,9357454,SNE,Segmented neutrophils,PBC_dataset_APL_AML,363,360,168.3188832772166
../../data/PBC_dataset_APL_AML/Patient_05/Signed slides/Segmented neutrophils/SNE_9357489.jpg,9357489,SNE,Segmented neutrophils,PBC_dataset_APL_AML,363,360,186.45145903479238
../../data/PBC_dataset_APL_AML/Patient_05/Signed slides/Segmented neutrophils/SNE_9357430.jpg,9357430,SNE,Segmented neutrophils,PBC_dataset_APL_AML,363,360,193.388871033568
../../data/PBC_dataset_APL_AML/Patient_05/Signed slides/Segmented neutrophils/SNE_9357390.jpg,9357390,SNE,Segmented neutrophils,PBC_dataset_APL_AML,363,360,189.3778670543822
../../data/PBC_dataset_APL_AML/Patient_05/Signed slides/Segmented neutrophils/SNE_9357462.jpg,9357462,SNE,Segmented neutrophils,PBC_dataset_APL_AML,363,360,184.6278185899398
../../data/PBC_dataset_APL_AML/Patient_05/Signed slides/Segmented neutrophils/SNE_9357375.jpg,9357375,SNE,Segmented neutrophils,PBC_dataset_APL_AML,363,360,184.0610728497092
../../data/PBC_dataset_APL_AML/Patient_05/Signed slides/Segmented neutrophils/SNE_9357525.jpg,9357525,SNE,Segmented neutrophils,PBC_dataset_APL_AML,363,360,187.30498928680746
../../data/PBC_dataset_APL_AML/Patient_05/Signed slides/Segmented neutrophils/SNE_9357387.jpg,9357387,SNE,Segmented neutrophils,PBC_dataset_APL_AML,363,360,180.60068105295377
