,label,origin,UMAP_1,UMAP_2,UMAP_3
27356,SNE,munich,15.292663,-8.857638,24.800657
28354,SNE,munich,15.821763,-7.296282,25.444479
1094,SNE,barcelone,14.702226,-7.1384377,27.72737
30890,SNE,munich,14.598498,-7.8921256,25.109917
883,SNE,barcelone,15.548928,-8.106346,27.217196
30824,SNE,munich,13.738887,-7.754474,23.353542
27789,SNE,munich,16.198141,-8.916366,25.604244
29490,SNE,munich,11.989513,-6.8480544,26.12816
28198,SNE,munich,13.40468,-10.06573,24.199972
26846,SNE,munich,14.309821,-10.069177,25.475431
874,SNE,barcelone,13.432458,-6.238945,27.418095
24465,SNE,munich,15.338628,-6.7387834,26.654879
23624,SNE,munich,15.266407,-8.987901,26.962307
28265,SNE,munich,15.852139,-8.846706,24.76632
27591,SNE,munich,14.151186,-9.619281,25.90526
27937,SNE,munich,14.9557495,-9.590374,25.959732
25919,SNE,munich,12.683009,-8.783095,24.354567
25888,SNE,munich,13.062002,-8.737409,23.480387
23123,SNE,munich,15.291375,-6.994566,26.191086
1413,SNE,barcelone,16.306965,-8.727596,26.374151
27068,SNE,munich,15.459603,-9.099132,24.938416
23353,SNE,munich,14.559029,-9.716361,26.906445
25872,SNE,munich,15.791067,-8.988107,26.604599
29649,SNE,munich,15.052073,-9.788156,23.007036
800,SNE,barcelone,14.338883,-6.433904,25.632048
25703,SNE,munich,15.426957,-8.864207,26.986841
23257,SNE,munich,15.870402,-7.4598064,25.708614
28192,SNE,munich,14.600104,-8.342808,28.598429
695,SNE,barcelone,14.272189,-7.595462,27.517138
26403,SNE,munich,15.4251795,-8.180912,27.510687
25979,SNE,munich,15.147684,-7.8128467,27.286232
1626,SNE,barcelone,13.828412,-8.612172,26.241121
29059,SNE,munich,12.926211,-8.719212,23.107632
29311,SNE,munich,13.910539,-9.114974,23.995813
26060,SNE,munich,14.742604,-8.603601,25.514706
1608,SNE,barcelone,15.062041,-7.761188,27.678753
29279,SNE,munich,13.858979,-8.2685175,23.423834
29916,SNE,munich,12.950204,-8.206903,24.927958
869,SNE,barcelone,14.913251,-6.427865,26.933554
865,SNE,barcelone,14.206791,-7.984151,25.587545
22691,SNE,munich,14.832193,-9.092913,24.909533
30915,SNE,munich,15.100334,-8.995316,27.512857
28422,SNE,munich,15.893625,-7.34635,25.869316
465,SNE,barcelone,14.852772,-7.905889,26.716269
26688,SNE,munich,15.511819,-5.8978615,26.65763
30100,SNE,munich,13.81517,-9.54176,27.272385
25875,SNE,munich,14.381507,-9.746789,24.533478
24947,SNE,munich,15.726513,-9.332043,25.238194
25438,SNE,munich,16.192448,-7.624676,26.530125
25256,SNE,munich,9.369932,-7.2970347,25.184404
29904,SNE,munich,15.281382,-8.416597,25.628115
25604,SNE,munich,12.95517,-7.985028,24.903856
23631,SNE,munich,12.905511,-9.8562975,25.591358
27742,SNE,munich,14.713478,-7.8787684,26.203873
30934,SNE,munich,15.043742,-6.11061,25.536283
28019,SNE,munich,12.8997345,-8.113466,23.052906
29315,SNE,munich,14.243151,-8.429039,28.569794
30074,SNE,munich,14.422717,-9.873563,26.860184
23282,SNE,munich,14.001092,-9.751068,26.015589
28757,SNE,munich,13.102079,-8.30176,23.979431
25554,SNE,munich,14.046061,-8.128571,24.90737
23661,SNE,munich,13.138245,-9.676073,26.632755
27519,SNE,munich,13.524067,-9.736819,26.822975
1188,SNE,barcelone,12.554188,-6.097242,26.570854
22807,SNE,munich,15.885542,-9.778739,25.609524
1439,SNE,barcelone,13.699701,-6.9521003,26.584513
28217,SNE,munich,14.9688425,-8.228738,23.989197
25037,SNE,munich,13.8794985,-8.742474,24.783096
27146,SNE,munich,15.7601595,-7.664947,27.297182
23547,SNE,munich,15.286585,-10.568199,25.607788
1303,SNE,barcelone,14.85643,-8.069294,27.096533
23455,SNE,munich,15.10173,-7.3563385,24.909405
24946,SNE,munich,15.301837,-8.734851,23.567905
1544,SNE,barcelone,14.182095,-7.365958,26.992668
24916,SNE,munich,14.681391,-9.355941,25.005613
23004,SNE,munich,15.930912,-8.841343,25.73921
27572,SNE,munich,15.574718,-8.134987,25.306118
441,SNE,barcelone,14.324318,-5.58028,26.57342
24806,SNE,munich,15.633799,-8.563559,25.099167
1162,SNE,barcelone,13.257644,-7.5611854,27.34725
1457,SNE,barcelone,15.920878,-6.848174,27.641533
23243,SNE,munich,15.478772,-8.255726,26.668
26465,SNE,munich,12.166208,-9.302568,26.043106
23488,SNE,munich,15.21229,-7.217227,27.598858
30416,SNE,munich,14.1269,-8.603334,24.993366
30570,SNE,munich,13.442572,-7.6509986,24.856035
25955,SNE,munich,12.958875,-6.1084714,24.573408
1381,SNE,barcelone,13.775111,-7.0924187,25.469591
30417,SNE,munich,13.407332,-9.529722,26.517635
25798,SNE,munich,13.299871,-8.991156,24.259605
31058,SNE,munich,10.9274,-6.4491596,24.763744
25570,SNE,munich,12.405709,-9.24052,25.691828
27898,SNE,munich,14.608888,-9.6846,25.978737
28562,SNE,munich,14.972149,-9.18006,24.228704
25393,SNE,munich,13.620284,-8.901395,26.656925
30048,SNE,munich,15.551694,-8.397123,27.66105
24854,SNE,munich,15.5724125,-8.328848,26.635057
879,SNE,barcelone,14.874572,-6.987574,27.082851
28689,SNE,munich,16.217804,-8.859101,25.151402
24302,SNE,munich,14.181964,-7.602653,23.989897
391,SNE,barcelone,12.528321,-6.4085464,26.547155
1601,SNE,barcelone,13.840618,-7.2512975,26.872812
29901,SNE,munich,12.807956,-7.8470592,24.2502
27032,SNE,munich,12.598157,-9.529648,25.370584
23108,SNE,munich,15.713643,-6.92513,26.691055
31070,SNE,munich,14.627274,-8.372853,26.445328
26359,SNE,munich,13.231083,-8.722375,25.134972
30666,SNE,munich,15.758882,-9.119174,25.631416
27150,SNE,munich,13.402505,-10.383338,24.303007
643,SNE,barcelone,16.817183,-7.346458,26.809877
26246,SNE,munich,12.881964,-9.153558,27.210875
26393,SNE,munich,13.77622,-9.796081,26.19433
29287,SNE,munich,13.343704,-9.352351,25.65254
28850,SNE,munich,14.785375,-6.299188,25.777678
28953,SNE,munich,13.219364,-8.218893,27.057697
493,SNE,barcelone,14.692301,-7.842068,26.506273
277,SNE,barcelone,13.330537,-5.3252487,26.55243
28957,SNE,munich,15.926882,-8.793936,25.067617
25509,SNE,munich,15.2170105,-7.5610857,24.190441
1414,SNE,barcelone,12.84294,-6.654422,26.215403
23003,SNE,munich,12.233446,-8.56382,24.46779
26610,SNE,munich,16.374895,-8.753474,25.331675
24139,SNE,munich,12.918913,-7.533624,26.785048
28799,SNE,munich,15.521513,-9.336822,27.09327
28983,SNE,munich,15.148578,-7.6024337,25.045496
31110,SNE,munich,14.0954075,-8.340143,25.430933
29007,SNE,munich,12.464587,-7.892513,24.792286
28331,SNE,munich,12.90699,-9.522933,26.208292
24462,SNE,munich,13.479932,-9.580034,27.092894
24213,SNE,munich,14.927817,-8.3508215,25.648302
30210,SNE,munich,14.674873,-8.151439,26.767315
23895,SNE,munich,14.832092,-6.0882034,26.01993
26504,SNE,munich,13.968499,-8.198859,28.494598
26365,SNE,munich,16.016388,-9.839699,26.109776
26014,SNE,munich,15.27126,-8.821311,26.766119
26635,SNE,munich,14.988363,-9.273494,25.866915
29851,SNE,munich,9.371288,-5.8823347,26.570055
29339,SNE,munich,13.754931,-9.510281,27.090132
1633,SNE,barcelone,14.055194,-8.024773,27.00368
23016,SNE,munich,15.199963,-8.887737,27.180252
27097,SNE,munich,13.6545,-8.496166,26.1619
25344,SNE,munich,15.247046,-7.4492254,27.390062
25231,SNE,munich,13.171439,-8.738861,25.128483
24987,SNE,munich,13.148789,-9.00284,26.664263
25039,SNE,munich,13.243008,-8.715472,24.072683
24670,SNE,munich,15.734462,-6.014301,26.309504
30562,SNE,munich,13.997315,-8.744643,26.236471
27549,SNE,munich,14.281818,-8.1263685,23.34541
26284,SNE,munich,13.536189,-8.229238,23.038568
23863,SNE,munich,15.694514,-8.208106,26.572927
23014,SNE,munich,14.331729,-8.404657,27.293821
24125,SNE,munich,12.890407,-9.8278,26.57679
27763,SNE,munich,14.345646,-9.206745,28.007906
23834,SNE,munich,13.749004,-8.015991,23.53962
1115,SNE,barcelone,15.042862,-8.220298,25.913351
24780,SNE,munich,12.834149,-9.402685,25.15563
28823,SNE,munich,13.336659,-8.341158,22.890104
940,SNE,barcelone,13.72674,-9.934471,25.828047
28183,SNE,munich,15.066064,-7.0052414,24.625492
22897,SNE,munich,13.857234,-9.358731,27.193329
1416,SNE,barcelone,13.288542,-7.414378,27.052952
22892,SNE,munich,13.714958,-10.053978,25.472961
27583,SNE,munich,14.85884,-9.429735,25.556276
1170,SNE,barcelone,13.962869,-6.40267,26.24224
28704,SNE,munich,12.446437,-7.336419,24.575586
28072,SNE,munich,15.398334,-8.458252,24.360746
1349,SNE,barcelone,14.79731,-7.564443,26.766687
27874,SNE,munich,14.536103,-8.567675,26.831867
24836,SNE,munich,15.298641,-7.6002226,25.66637
25793,SNE,munich,13.99193,-7.7262707,24.481447
26749,SNE,munich,13.552433,-8.813501,26.552076
26550,SNE,munich,15.814254,-7.9078984,26.742287
29849,SNE,munich,12.581608,-8.377713,23.687384
24349,SNE,munich,16.094303,-7.139086,26.248669
29450,SNE,munich,13.242783,-8.057194,24.655344
26651,SNE,munich,14.988862,-9.145221,26.565792
1451,SNE,barcelone,13.855893,-8.025436,26.755003
27319,SNE,munich,14.720436,-7.82041,25.931831
28325,SNE,munich,14.424695,-9.114624,25.285414
26176,SNE,munich,14.08574,-10.581846,25.946398
28956,SNE,munich,12.847881,-7.948897,24.84408
28794,SNE,munich,13.619365,-6.622666,27.489697
28581,SNE,munich,14.484277,-7.8698187,23.87273
1133,SNE,barcelone,14.728429,-7.4444695,26.094809
23511,SNE,munich,12.763318,-9.427361,26.584093
30349,SNE,munich,13.969989,-9.11123,27.532297
1291,SNE,barcelone,14.0026865,-7.627392,25.841774
30365,SNE,munich,15.270579,-7.3870745,26.55543
608,SNE,barcelone,12.979337,-7.3802285,25.580923
23841,SNE,munich,14.615344,-8.013705,26.770893
26490,SNE,munich,14.415016,-9.543105,26.652754
1027,SNE,barcelone,13.444321,-6.0199223,26.514513
22928,SNE,munich,15.129534,-8.817304,25.147123
26167,SNE,munich,14.861217,-8.952301,26.03536
30379,SNE,munich,16.47738,-8.496373,25.271107
31049,SNE,munich,14.488111,-9.021802,23.550627
30380,SNE,munich,11.292351,-6.197882,25.112665
24460,SNE,munich,14.66698,-8.180987,25.582605
25426,SNE,munich,15.0547285,-8.733596,26.178656
23209,SNE,munich,12.625327,-9.732,26.551409
23131,SNE,munich,13.006578,-8.414892,23.734894
27885,SNE,munich,15.809003,-7.226496,26.916899
1638,SNE,barcelone,14.06018,-6.7675714,26.224266
26062,SNE,munich,14.820155,-9.359163,25.256552
23126,SNE,munich,15.627575,-6.403587,27.735361
25796,SNE,munich,15.464792,-5.8933067,25.847467
31094,SNE,munich,14.581261,-8.967475,27.816248
1159,SNE,barcelone,14.947137,-7.032843,25.84097
26724,SNE,munich,13.340957,-4.9875674,25.845959
29300,SNE,munich,15.238566,-6.957025,27.193441
29697,SNE,munich,14.033957,-10.098356,26.446836
28979,SNE,munich,15.135497,-8.49431,27.50256
28102,SNE,munich,13.691432,-9.121293,27.206936
24435,SNE,munich,15.25266,-7.644727,25.173788
23104,SNE,munich,16.286129,-8.1386795,26.829777
1474,SNE,barcelone,12.743923,-5.8592224,26.180187
30414,SNE,munich,13.830919,-7.477136,23.708748
26382,SNE,munich,13.640848,-8.718138,26.836782
28204,SNE,munich,13.869116,-9.679489,26.495049
27811,SNE,munich,12.488582,-7.7544203,27.059406
28350,SNE,munich,16.45997,-8.890611,24.935246
725,SNE,barcelone,13.734761,-7.1987295,27.460361
28629,SNE,munich,14.321196,-8.673708,23.887785
25104,SNE,munich,11.886853,-9.161354,26.471409
27080,SNE,munich,15.2504425,-8.457559,23.794058
27943,SNE,munich,10.224248,-6.9928203,26.187725
1004,SNE,barcelone,13.87923,-8.031402,26.621048
27213,SNE,munich,13.510456,-9.121218,27.569016
26567,SNE,munich,15.157598,-8.099768,26.546394
1472,SNE,barcelone,16.41625,-7.652602,26.39157
28941,SNE,munich,13.351458,-9.809937,26.620522
547,SNE,barcelone,14.563581,-6.7279625,27.388506
1175,SNE,barcelone,14.230288,-6.9279156,26.767761
22790,SNE,munich,14.822021,-7.3022413,24.108345
24374,SNE,munich,11.334528,-7.9201765,24.450855
26630,SNE,munich,13.70985,-8.236171,23.287382
28961,SNE,munich,13.809587,-9.840849,26.527613
887,SNE,barcelone,15.0683,-6.5365634,27.401638
896,SNE,barcelone,13.450294,-7.3631315,27.425196
938,SNE,barcelone,10.061329,-7.5832787,26.080801
28456,SNE,munich,14.523632,-9.141142,27.005854
25711,SNE,munich,14.533659,-8.472669,25.064638
22796,SNE,munich,13.879902,-8.029228,23.14259
25825,SNE,munich,13.810011,-10.082104,26.325382
25931,SNE,munich,14.6782,-8.918883,26.935001
26001,SNE,munich,15.307112,-7.743016,24.685226
30194,SNE,munich,13.956116,-8.541856,22.985485
23417,SNE,munich,13.528377,-8.141317,23.757868
29204,SNE,munich,14.27143,-9.408145,24.76759
26041,SNE,munich,12.785216,-8.294905,24.728363
28921,SNE,munich,14.131202,-9.554563,25.586935
26135,SNE,munich,14.537294,-7.23641,24.029716
